Price,employees,CEO_age,intra_day_up,intra_week_up,intra_month_up,Symbol,ipoDate,sector,IPO_weekday,firstday_volume,inweek_volume,inmonth_volume,SP500_lastweek_return
6.3,128.0,57.46021093000968,1,1,0,AMCF,2010-01-26,Energy,1,955563.0,5932224.0,6363594.0,-0.007087475276935032
20.0,3.0,60.0,1,1,1,CHSP,2010-01-22,Real Estate,4,3492458.0,600849.3099999999,1913988.3554000002,-0.005607839182951395
13.0,1486.0,50.0,1,1,1,GNRC,2010-02-11,Industrials,3,16892087.0,2179334.38,4954609.4869,-0.0031561663615037793
15.0,568.0,62.0,0,1,0,QNST,2010-02-11,Technology,3,5372077.0,3362175.4600000004,7004537.7701,-0.0031561663615037793
20.0,6.0,61.0,1,1,1,TRNO,2010-02-10,Real Estate,2,4515261.0,761697.7076,1939839.8022999996,-0.0026858076736129594
14.5,109.0,59.0,1,1,1,PDM,2010-02-10,Real Estate,2,4343012.0,3551568.4099999997,14924069.5763,-0.0026858076736129594
11.25,165.0,59.0,1,1,0,IRWD,2010-02-03,Healthcare,2,2592648.0,1435157.4743999997,3439049.852200001,0.00011354052745366732
15.0,1253.0,67.0,1,1,1,SSNC,2010-03-31,Technology,2,15108702.0,4394185.989999999,13716529.889999995,0.0004520339358558001
13.0,9.0,43.0,0,0,0,STNG,2010-03-31,Industrials,2,2960070.0,1723465.89,8677491.348800002,0.0004520339358558001
12.25,6181.0,57.46021093000968,1,1,1,HTHT,2010-03-26,Consumer Cyclical,4,5826154.0,3824275.1936000003,8243946.708900001,5.631738280258742e-05
6.5,4.0,64.0,0,0,0,CRMD,2010-03-25,Healthcare,3,11933714.20209696,9200985.52575441,26558084.22784357,0.0007825964119734717
14.5,1730.0,62.0,1,1,1,FIBK,2010-03-24,Financial Services,2,5214029.0,2471466.5698999995,5343296.218499997,0.002137351217645546
13.0,407.0,66.0,0,0,1,CALX,2010-03-24,Technology,2,5533491.0,3204425.7400000007,7710187.826300004,0.002137351217645546
14.0,177.0,53.0,0,0,0,MXL,2010-03-24,Technology,2,6890754.0,3532673.732000001,7055317.187500004,0.002137351217645546
9.0,133.0,57.0,1,1,0,AVEO,2010-03-12,Healthcare,4,2692762.0,1023141.08,1969518.6811999998,0.003947067625029087
18.0,9500.0,65.0,0,0,0,ST,2010-03-11,Technology,3,13231447.0,7391161.010000003,18155451.9801,0.004039431560614926
7.0,14.0,55.0,0,0,0,ANTH,2010-03-01,Healthcare,0,10332.0,72870.2064,128853.69759999996,0.001177323043782438
18.0,855.0,77.0,1,1,1,AOSL,2010-04-29,Technology,3,3798927.0,1110199.79,3227543.1520000002,1.3712804912040838e-05
13.0,290.0,58.0,0,0,1,CDXS,2010-04-22,Healthcare,3,3332220.0,1047110.5300000001,3305831.9099999983,0.0013843750462957224
11.0,21.0,54.0,0,1,1,ALIM,2010-04-22,Healthcare,3,2028559.0,772110.185,2536051.248700001,0.0013843750462957224
12.0,292.0,60.0,0,0,1,SPSC,2010-04-22,Technology,3,1765767.0,398658.58599999995,1239483.1210000003,0.0013843750462957224
20.0,3107.493309545049,67.0,1,1,1,CLDT,2010-04-16,Real Estate,4,2368400.0,834599.17,1846275.7049000002,0.0011966184916001005
21.0,1700.0,58.0,0,0,0,MUSA,2010-04-09,Consumer Cyclical,4,911114.0,1914649.9499999997,42011369.918900006,0.0025621077275683906
15.0,1995.0,63.0,0,0,0,PRI,2010-04-01,Financial Services,3,18076902.0,10298006.54,28068989.02,0.0004867245415600368
6.0,63.0,61.0,1,1,1,GNMK,2010-05-28,Healthcare,4,397480.0,3812314.207500001,4538801.302800003,-0.0030950155891007153
11.0,2640.0,49.0,0,1,1,JKS,2010-05-14,Technology,4,1560580.0,1261635.0056999996,2463744.386299999,-0.0034700806487439734
17.0,17000.0,55.0,1,1,1,EXPR,2010-05-13,Consumer Cyclical,3,8791804.0,5665599.970000002,14771828.041999996,-0.001725300679682145
14.0,925.0,62.0,0,0,0,RRTS,2010-05-13,Industrials,3,3341439.0,1240819.1500000004,3843754.720000001,-0.001725300679682145
8.0,878.0,58.0,0,0,0,TNAV,2010-05-13,Technology,3,2349495.0,1257331.7349999996,2609677.3275000006,-0.001725300679682145
11.25,562.0,61.0,1,1,1,PLOW,2010-05-05,Consumer Cyclical,2,2975015.0,1063778.3605999998,2434333.4525999995,-0.00541829695977888
17.0,646.0,50.0,0,0,0,TSLA,2010-06-29,Consumer Cyclical,1,18783276.0,44324915.70999999,86960059.23319998,-0.009986871942964057
10.0,5400.0,55.0,0,0,0,FN,2010-06-25,Technology,4,3161210.0,849987.3060000001,3233035.5973000005,-0.004893858236108027
14.0,35.0,62.0,0,0,0,OAS,2010-06-17,Energy,3,16024353.0,9197279.129999999,22498537.53200001,0.007194485381357173
7.0,862.0,52.0,1,1,1,BORN,2010-06-11,Consumer Defensive,4,1449868.0,1602618.448,3110357.529000001,-0.0007101797226575066
36.0,289.0,60.0,0,0,0,GDOT,2010-07-22,Financial Services,3,4941204.0,1285666.3532000005,2295009.096100001,-9.807196759118295e-05
10.0,649.0,75.0,0,0,0,AMRC,2010-07-22,Industrials,3,3445546.0,2133052.4299999997,4530440.793499997,-9.807196759118295e-05
12.0,52.0,79.0,1,1,1,WSR,2010-08-26,Real Estate,3,243214.0,277554.43,783491.6452,-0.006009117921959303
4.0,70.0,66.0,1,1,1,ELMD,2010-08-13,Healthcare,4,277700.0,435500.0,578600.0,-0.006148284640204306
14.0,757.0,53.0,0,0,0,MMYT,2010-08-12,Consumer Cyclical,3,5473976.0,4626494.228499999,14695957.451500002,-0.0047090436576926464
11.0,1260.0,75.0,0,0,0,RP,2010-08-12,Technology,3,4381181.0,2125582.6100000003,4112149.6437000013,-0.0047090436576926464
14.0,27539.0,71.0,1,1,1,NXPI,2010-08-06,Technology,4,10676390.0,9276804.829999998,21339905.8106,0.002029942036524227
16.0,296.0,56.0,0,0,0,AMRS,2010-09-28,Basic Materials,1,159406.0,80237.29699999999,192338.8990000001,0.00283804144248691
16.0,160.0,61.0,1,1,1,COR,2010-09-23,Real Estate,3,15561023.0,3928952.65,10261765.5474,0.0004989420990374471
42.5,4810.0,46.0,1,1,1,SFUN,2010-09-17,Technology,4,68868500.0,46067548.253000006,122472548.55110002,0.0034452529183583358
16.0,369.0,73.0,0,1,1,PACB,2010-10-27,Healthcare,2,6093053.0,3587522.2600000002,8811589.654899998,-0.00024524781268101377
16.0,1213.0,56.0,0,0,0,VRA,2010-10-21,Consumer Cyclical,3,8757064.0,2834356.4760000007,7129751.067700003,0.0013102282232607518
13.0,7400.0,62.0,1,1,0,TOWR,2010-10-15,Consumer Cyclical,4,3436062.0,591421.4099999998,2455609.283,0.0019924960933078084
22.5,0.0,60.0,1,1,1,EFC,2010-10-08,Financial Services,4,3743580.0,1139253.06,1752971.0188,0.002566125585423018
9.5,712.0,57.0,0,0,0,DQ,2010-10-07,Technology,3,769811.0,1517685.15,4361236.923500001,0.0013218345823997613
10.0,90.0,71.0,0,0,0,STND,2010-10-07,Financial Services,3,11933714.20209696,9200985.52575441,26558084.22784357,0.0013218345823997613
13.9,289.0,58.0,0,0,0,CCIH,2010-10-01,Technology,4,7039211.0,4524878.130000001,10612996.400900008,0.0015415661308003648
10.0,432.0,56.0,0,0,0,KEYW,2010-10-01,Technology,4,2641924.0,982723.4310000001,3218127.068000001,0.0015415661308003648
11.6,13.0,35.0,0,0,0,GLBS,2010-11-26,Industrials,4,25.0,530.2000000000002,2678.0799999999963,0.001386407931717499
4.0,145.0,63.0,0,0,0,ZGNX,2010-11-23,Healthcare,1,290686.0,1756478.9600000002,3089241.9583999994,-0.002167485595686834
33.0,209000.0,60.0,1,1,1,GM,2010-11-18,Consumer Cyclical,3,458097672.0,214175830.64,648889526.0200002,-0.001932558698738207
30.0,2546.0,58.0,1,1,1,LPLA,2010-11-18,Financial Services,3,10095365.0,1611459.7599999993,8386549.3961,-0.001932558698738207
17.0,25100.0,54.0,1,1,1,BAH,2010-11-17,Industrials,2,7376101.0,1570903.66,7211192.406599999,-0.005276789152438645
12.0,1204.0,46.0,0,0,1,BITA,2010-11-17,Technology,2,12327033.0,5080825.2699,14719408.339400005,-0.005276789152438645
12.0,166.0,60.0,0,0,0,IPHI,2010-11-11,Technology,3,5252322.0,1685602.1300000001,5331016.7871,0.0024063381358407276
9.0,167.0,57.46021093000968,1,1,1,GNOM,2010-11-11,Healthcare,3,11933714.20209696,9200985.52575441,26558084.22784357,0.0024063381358407276
36.9,142.0,57.0,0,0,0,HHC,2010-11-10,Real Estate,2,54444.0,3667063.17,11291100.584999995,0.0041208254269379085
12.0,520.0,50.0,0,0,0,NOAH,2010-11-10,Financial Services,2,9275158.0,5802758.849999999,13194843.868500005,0.0041208254269379085
12.0,75.0,47.0,0,0,0,PRMW,2010-11-05,Consumer Defensive,4,3770424.0,919426.2099999998,3356402.0015000016,0.005182149972004042
12.0,3107.493309545049,53.0,1,1,1,CMRE,2010-11-04,Industrials,3,7605788.0,4259396.369999999,11572844.765999991,0.004237387614761445
4.5,238.0,59.0,0,0,0,OSN,2010-12-21,Basic Materials,1,183686.0,1756042.2369999997,5387998.291400002,0.0016338826907382436
10.0,150.0,55.0,1,1,0,WD,2010-12-15,Financial Services,2,6243959.0,14329087.080000002,18387925.636800013,0.0014140078447539522
12.0,197.0,58.0,0,0,0,RNET,2010-12-15,Technology,2,2098470.0,447006.5560000001,1777735.5783999995,0.0014140078447539522
23.0,1130.0,65.0,0,0,0,FLT,2010-12-15,Industrials,2,8926016.0,2050432.26,5872315.759300001,0.0014140078447539522
9.0,361.0,59.0,1,1,1,GCAP,2010-12-15,Financial Services,2,4303495.0,1721673.2899999998,4281685.897399998,0.0014140078447539522
17.0,446.0,63.0,0,0,0,LEDS,2010-12-08,Technology,2,726438.0,279448.699,1658803.8,0.004841019890143151
22.0,1000.0,62.0,1,1,1,TRGP,2010-12-07,Energy,1,10577595.0,3224544.3702000002,6696655.654300001,0.004115217151463156
11.0,5757.0,52.0,0,0,0,AGRO,2011-01-28,Consumer Defensive,4,8790447.0,7833362.299999999,13648512.270099998,-0.0005955692330748473
27.0,1169.0,51.0,1,1,1,BKU,2011-01-28,Financial Services,4,25965359.0,6958742.130000003,17197783.98990002,-0.0005955692330748473
13.0,326.0,76.0,0,0,0,INXN,2011-01-28,Technology,4,16841853.0,5138789.95,10219336.299399998,-0.0005955692330748473
23.0,34000.0,60.0,1,1,1,NLSN,2011-01-26,Industrials,2,53157427.0,14923490.97,43104128.43010001,0.00038571315424537226
5.5,226.0,57.46021093000968,0,1,1,TBET,2011-01-25,Healthcare,1,191580.0,328212.0,460971.0,0.0008376610687216608
20.5,100.0,85.0,1,1,1,AAT,2011-01-13,Real Estate,3,15536889.0,4181717.8699999987,10413251.312400004,0.0015264377874066076
5.0,19.0,54.0,1,1,1,ACRX,2011-02-11,Healthcare,4,1129118.0,283779.65369999997,1049616.5283,0.0027334977549815192
30.0,7900.0,60.0,1,1,1,KMI,2011-02-11,Energy,4,50613513.0,25469371.04,66249805.209199995,0.0027334977549815192
13.5,198.0,49.0,0,0,0,FLDM,2011-02-10,Healthcare,3,2676115.0,709902.5825,1986438.4868999994,0.0015577993137356908
9.75,20.0,53.0,1,1,1,INN,2011-02-09,Real Estate,2,16636990.0,3049378.09,6715975.795100002,0.003835528666741385
15.0,91.0,61.0,0,0,0,GEVO,2011-02-09,Basic Materials,2,15128.0,111072.0,646930.88,0.003835528666741385
7.0,40.0,73.0,0,0,0,BGMD,2011-02-04,Healthcare,4,49640.0,89713.0,135902.0,0.0016091256939751361
7.0,83.0,72.0,0,0,0,PCRX,2011-02-03,Healthcare,3,1495851.0,1982084.3954999999,2303104.3267999985,0.001800074925748772
11.0,2990.0,67.0,0,0,1,NPTN,2011-02-02,Technology,2,6116913.0,3367525.610000001,12903634.1318,0.0015013982683939528
19.0,485.0,70.0,1,1,1,APO,2011-03-30,Financial Services,2,30086905.0,18159072.42400001,29876489.098300025,0.0032660304105737803
10.0,1536.0,73.0,0,0,0,SREV,2011-03-25,Technology,4,11792059.0,3701296.0500000003,10995718.673100006,0.006365653559136034
13.0,327.0,53.0,0,0,0,CSOD,2011-03-17,Technology,3,7364445.0,2140546.74,5068003.387500001,-0.005214076529178348
14.0,3337.0,57.0,0,1,0,MX,2011-03-11,Technology,4,3762185.0,1905468.21,6185162.612400002,-0.00038995373636950347
30.0,194000.0,62.0,1,1,1,HCA,2011-03-10,Healthcare,3,64600369.0,40276022.58,122859673.2351,-0.0011707126990225167
15.0,582.0,46.0,0,0,1,VNET,2011-04-21,Technology,3,18180211.0,9385789.870000001,26125022.70339998,0.0025291962768967708
26.5,34.0,68.0,0,1,1,AL,2011-04-19,Industrials,1,20033208.0,4689007.179999998,12032930.9405,-0.0016653477401521297
6.0,190.0,57.46021093000968,0,0,0,ELLI,2011-04-15,Healthcare,4,3364411.0,541247.7906,1486918.3151000002,-0.0016993147841549547
10.0,196.0,60.0,1,0,0,SQNS,2011-04-15,Technology,4,5757233.0,2018569.8400000003,26939014.785,-0.0016993147841549547
17.0,86002.0,59.0,0,0,0,ARCO,2011-04-14,Consumer Cyclical,3,63777574.0,30987826.21000001,61517984.32759998,-0.0019481341613334685
22.5,0.0,48.0,1,1,1,GMLP,2011-04-08,Industrials,4,9920907.0,3151941.7800000007,8453150.3922,-6.018798955549036e-06
16.0,122.0,57.0,1,1,1,UAN,2011-04-08,Basic Materials,4,13311426.0,5410564.894299999,17895607.6384,-6.018798955549036e-06
21.0,2192.0,57.46021093000968,1,1,1,SDT,2011-04-07,Energy,3,8208467.0,4315930.51,11867863.602100007,0.0015210026223337575
16.0,13086.0,62.0,1,0,0,GNC,2011-04-01,Consumer Defensive,4,18179005.0,5843836.01,14869369.823300002,0.003804612396182921
10.0,3107.493309545049,75.0,1,1,1,APTS,2011-04-01,Real Estate,4,149189.0,319408.90919999994,545517.7315999999,0.003804612396182921
12.0,2385.0,51.0,1,0,0,SAVE,2011-05-26,Industrials,3,5200920.0,35808245.45,46876699.76650002,-0.00033188677982462104
25.0,2677.0,58.0,0,0,0,YNDX,2011-05-24,Technology,1,70186723.0,25892704.749999996,56154145.891499974,-0.0022903491394536163
11.0,836.0,53.0,0,0,1,FENG,2011-05-12,Technology,3,7228875.0,4340281.27,9003563.1128,-0.0008147260505940089
21.0,353.0,68.0,1,1,1,NGL,2011-05-12,Energy,3,1951435.0,587885.4158,1426723.4179999996,-0.0008147260505940089
18.0,130.0,63.0,0,0,1,KOS,2011-05-11,Energy,2,17542159.0,13151796.509999998,22285723.35309998,-0.001996831906323398
21.0,19.0,57.46021093000968,1,1,1,VOC,2011-05-05,Energy,3,5298808.0,2278329.6099999994,6162968.964299999,-0.0012787465820370666
12.0,640.0,59.0,0,0,0,THR,2011-05-05,Industrials,3,5757009.0,635205.9300000002,2640386.3500000006,-0.0012787465820370666
14.0,1570.0,52.0,1,1,1,RENN,2011-05-04,Technology,2,18158694.0,18994557.6,49013928.57100001,0.001299742037682334
13.5,135.0,61.0,1,1,1,WIFI,2011-05-04,Communication Services,2,6961747.0,1555578.1249999998,9308451.121200003,0.001299742037682334
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,2707102.0,606285.6599,1911540.5117000001,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,2707102.0,606285.6599,1911540.5117000001,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
20.0,0.0,60.0,1,1,1,MITT,2011-06-30,Real Estate,3,56395074.316517495,33889658.92909997,164933462.43927416,0.00278693776244397
15.0,571.0,62.0,0,0,1,CHEF,2011-07-28,Consumer Defensive,3,6574029.0,1421292.6199000005,4165137.8985,-0.002786772806658241
15.0,1021.0,59.0,1,1,1,WAIR,2011-07-28,Industrials,3,8829422.0,2643695.589,9271406.974900002,-0.002786772806658241
9.0,39.0,55.0,0,1,1,HZNP,2011-07-28,Healthcare,3,564393.0,650713.588,958420.1610000002,-0.002786772806658241
21.0,0.0,57.46021093000968,1,1,1,AMID,2011-07-27,Energy,2,2423557.0,818819.6299,2832484.950600001,5.037875176662686e-06
19.0,1075.0,54.0,0,0,0,DNKN,2011-07-27,Consumer Cyclical,2,45407627.0,20493748.9,39458655.58999999,5.037875176662686e-06
17.0,1641.0,57.46021093000968,0,0,0,FRAN,2011-07-22,Consumer Cyclical,4,9242880.0,3528330.180099999,7778767.165600002,0.0029714750662253675
16.0,1180.0,65.0,1,0,1,SXC,2011-07-21,Basic Materials,3,11411070.0,2620590.9799999995,7863436.873299998,0.003285473481472932
20.0,275.0,57.46021093000968,0,0,0,Z,2011-07-20,Real Estate,2,144677.0,555524.04,33023549.0298,0.0007169442142604161
10.0,206.0,52.0,0,0,0,CARB,2011-08-11,Technology,3,1201116.0,2953849.27,5105628.482200002,-0.008638525691005887
10.0,86.0,57.46021093000968,0,0,0,BLMT,2011-10-14,Healthcare,4,1991056.0,1590227.3219999997,2710208.2619999964,0.009858661922072234
15.0,92.0,44.0,0,0,0,UBNT,2011-10-14,Technology,4,2954396.0,1734421.9820000005,4662110.985400001,0.009858661922072234
10.0,204.0,60.0,1,1,1,IMI,2011-11-18,Technology,4,2664133.0,834411.3,4229022.450000001,-0.001491298934256464
12.0,450.0,57.46021093000968,1,1,1,MN,2011-11-18,Financial Services,4,5608431.0,2867379.6149999993,7369985.538499997,-0.001491298934256464
13.0,3107.493309545049,49.0,0,1,0,ANGI,2011-11-17,Technology,3,6507703.0,2042926.8130000005,12485737.12819999,-0.006677079552769543
13.0,45.0,59.0,1,0,0,CLVS,2011-11-16,Healthcare,2,1912690.0,572814.0900000003,2827318.251399999,-0.002600566561159764
19.0,3107.493309545049,57.46021093000968,1,1,1,CHKR,2011-11-14,Energy,0,6031930.0,4992227.989999999,19410798.507499997,-0.0009127432207528382
7.0,78.0,63.0,0,0,0,NLNK,2011-11-14,Healthcare,0,1424478.0,1364491.7900000003,4692749.7032,-0.0009127432207528382
8.25,461.0,62.0,1,1,1,PACD,2011-11-11,Energy,4,11933714.20209696,9200985.52575441,26558084.22784357,0.0031346780904431154
20.0,2416.0,47.0,0,0,0,GRPN,2011-11-04,Technology,4,49813026.0,23565286.48,86027745.71390003,0.0015153392926044054
10.0,2789.0,53.0,1,1,0,ZNGA,2011-12-16,Technology,4,116826166.0,37483569.37989999,154690604.1499,-0.0046782340903352825
17.0,71.0,51.0,0,0,0,BCEI,2011-12-15,Energy,3,56284.0,58227.97349999998,243202.51060000007,-0.004849347651091304
17.0,183.0,70.0,0,0,0,LPI,2011-12-15,Energy,3,6656703.0,1287081.406,5066777.4909999985,-0.004849347651091304
18.0,0.0,46.0,1,1,1,MCEP,2011-12-15,Energy,3,678871.0,561137.08,2543139.041699999,-0.004849347651091304
10.0,18.0,58.0,0,0,0,VSTM,2012-01-27,Healthcare,4,747711.0,364043.37100000004,717404.4069,0.0009122879738671097
13.0,684.0,48.0,0,0,0,GWRE,2012-01-25,Technology,2,7030831.0,1942151.81,6109131.4871,0.0040562382802081165
10.0,234.0,64.0,0,1,1,REGI,2012-01-19,Energy,3,3599984.0,930116.4961000003,2433703.254400001,0.0037405132850798495
16.0,511.0,64.0,0,0,0,PRLB,2012-02-24,Industrials,4,4042879.0,765542.64,2575753.1193,0.001616498042894765
